,0,1,2,3,4,h,t,u,prediction,PI,S,SA,SP,VB,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,East,North,South,South-East,West,Metropolitan,Victoria,24
4365,83,372,0,1,1.0,0,0,1,450000.0,0,0,0,1,0,1316,2016.0,7.0,16.0,2.3,3051.0,1.0,1.0,1.0,0,0.0,60.0,0,2012.0,470,0,-37.802,144.9516,0,1,0,0,0,1,0,6821.0
4366,83,372,0,1,3.0,1,0,0,1470000.0,0,1,0,0,0,1316,2016.0,9.0,17.0,2.3,3051.0,2.0,1.0,0.0,0,232.0,93.0,0,1930.0,470,0,-37.7977,144.9512,0,1,0,0,0,1,0,6821.0
4367,83,372,0,1,2.0,0,0,1,591500.0,0,1,0,0,0,1316,2016.0,9.0,17.0,2.3,3051.0,2.0,1.0,1.0,0,0.0,0.0,1,0.0,470,0,-37.8004,144.9465,0,1,0,0,0,1,0,6821.0
4368,83,372,0,1,2.0,0,1,0,1300000.0,0,0,0,0,1,1565,2016.0,6.0,18.0,2.3,3051.0,2.0,2.0,1.0,0,0.0,0.0,1,0.0,470,0,-37.8029,144.9452,0,1,0,0,0,1,0,6821.0
4369,83,372,0,1,2.0,1,0,0,1010000.0,0,1,0,0,0,1316,2016.0,11.0,19.0,2.3,3051.0,2.0,2.0,0.0,0,109.0,100.0,0,1900.0,470,0,-37.795,144.942,0,1,0,0,0,1,0,6821.0
4370,83,372,0,1,2.0,1,0,0,1266000.0,0,1,0,0,0,1316,2016.0,11.0,19.0,2.3,3051.0,2.0,1.0,0.0,0,161.0,106.0,0,1960.0,470,0,-37.8043,144.9437,0,1,0,0,0,1,0,6821.0
4371,83,372,0,1,2.0,0,0,1,620000.0,0,1,0,0,0,35,2016.0,11.0,19.0,2.3,3051.0,2.0,1.0,2.0,0,0.0,69.0,0,2004.0,470,0,-37.8004,144.9544,0,1,0,0,0,1,0,6821.0
4372,83,372,0,1,2.0,0,0,1,540000.0,0,1,0,0,0,40,2016.0,8.0,22.0,2.3,3051.0,2.0,1.0,1.0,0,0.0,0.0,1,1970.0,470,0,-37.7981,144.9461,0,1,0,0,0,1,0,6821.0
4373,83,372,0,1,2.0,1,0,0,1200000.0,0,0,0,1,0,1316,2016.0,9.0,24.0,2.3,3051.0,2.0,2.0,1.0,0,146.0,0.0,1,0.0,470,0,-37.7959,144.9464,0,1,0,0,0,1,0,6821.0
4374,83,372,0,1,2.0,0,0,1,630000.0,0,0,0,1,0,40,2016.0,9.0,24.0,2.3,3051.0,2.0,1.0,1.0,0,0.0,75.0,0,2002.0,470,0,-37.8055,144.9547,0,1,0,0,0,1,0,6821.0
4375,83,372,0,1,2.0,0,0,1,560000.0,0,1,0,0,0,1316,2017.0,2.0,25.0,2.3,3051.0,2.0,1.0,1.0,0,2300.0,68.0,0,1975.0,470,0,-37.7997,144.9472,0,1,0,0,0,1,0,6821.0
4376,83,372,0,2,2.0,1,0,0,800000.0,0,0,0,0,1,1565,2016.0,6.0,27.0,2.3,3051.0,2.0,2.0,1.0,0,55.0,0.0,1,2011.0,470,0,-37.8014,144.9488,0,1,0,0,0,1,0,6821.0
4377,83,372,0,1,2.0,0,0,1,665500.0,0,1,0,0,0,40,2016.0,11.0,27.0,2.3,3051.0,2.0,2.0,1.0,0,0.0,96.0,0,2012.0,470,0,-37.8009,144.9471,0,1,0,0,0,1,0,6821.0
4378,83,372,0,1,2.0,0,0,1,550055.0,0,0,0,1,0,1316,2016.0,11.0,27.0,2.3,3051.0,2.0,1.0,2.0,0,1004.0,65.0,0,1971.0,470,0,-37.7926,144.9441,0,1,0,0,0,1,0,6821.0
4379,83,372,0,1,1.0,0,0,1,358000.0,0,0,0,1,0,1316,2016.0,11.0,27.0,2.3,3051.0,1.0,1.0,1.0,0,649.0,43.0,0,1970.0,470,0,-37.7971,144.9448,0,1,0,0,0,1,0,6821.0
4380,83,372,0,1,1.0,0,0,1,320000.0,0,1,0,0,0,8,2016.0,11.0,27.0,2.3,3051.0,1.0,1.0,1.0,0,0.0,45.0,0,1975.0,470,0,-37.7955,144.9492,0,1,0,0,0,1,0,6821.0
4381,83,372,0,1,3.0,0,1,0,1000000.0,0,0,0,0,1,1565,2016.0,11.0,27.0,2.3,3051.0,3.0,2.0,1.0,0,61.0,170.0,0,1920.0,470,0,-37.8039,144.9424,0,1,0,0,0,1,0,6821.0
4382,83,372,0,1,2.0,0,0,1,598000.0,0,1,0,0,0,40,2016.0,11.0,27.0,2.3,3051.0,2.0,1.0,1.0,0,0.0,85.0,0,2005.0,470,0,-37.8044,144.9566,0,1,0,0,0,1,0,6821.0
4383,83,372,0,1,2.0,0,0,1,950000.0,0,1,0,0,0,1167,2016.0,5.0,28.0,2.3,3051.0,2.0,2.0,1.0,0,0.0,2.0,0,0.0,470,0,-37.802,144.951,0,1,0,0,0,1,0,6821.0
4384,83,372,0,1,3.0,0,1,0,1065000.0,0,1,0,0,0,40,2016.0,5.0,28.0,2.3,3051.0,3.0,2.0,1.0,0,64.0,0.0,1,2008.0,470,0,-37.7994,144.9521,0,1,0,0,0,1,0,6821.0
4385,83,372,0,1,2.0,1,0,0,885000.0,0,1,0,0,0,1316,2016.0,8.0,28.0,2.3,3051.0,2.0,1.0,1.0,0,111.0,73.0,0,1880.0,470,0,-37.8044,144.9481,0,1,0,0,0,1,0,6821.0
4386,83,372,0,1,2.0,0,0,1,587134.0,0,0,0,1,0,301,2016.0,8.0,28.0,2.3,3051.0,2.0,1.0,1.0,0,0.0,1.0,0,1970.0,470,0,-37.7976,144.9454,0,1,0,0,0,1,0,6821.0
4387,188,8508,1,1,2.0,1,0,0,1286000.0,0,1,0,0,0,222,2016.0,3.0,9.0,5.5,3070.0,2.0,1.0,1.0,0,245.0,108.0,0,1890.0,934,0,-37.7662,145.0096,0,1,0,0,0,1,0,11364.0
4388,188,8508,1,1,3.0,1,0,0,1200000.0,0,1,0,0,0,1565,2016.0,3.0,9.0,5.5,3070.0,3.0,1.0,1.0,0,215.0,125.0,0,1920.0,934,0,-37.7759,144.9909,0,1,0,0,0,1,0,11364.0
4389,188,8508,1,1,3.0,1,0,0,1382500.0,0,0,1,0,0,1565,2016.0,3.0,9.0,5.5,3070.0,3.0,2.0,2.0,0,286.0,188.0,0,2007.0,934,0,-37.7708,145.0054,0,1,0,0,0,1,0,11364.0
4390,188,8508,1,1,2.0,0,0,1,630000.0,0,1,0,0,0,222,2016.0,3.0,9.0,5.5,3070.0,2.0,2.0,1.0,0,0.0,0.0,1,0.0,934,0,-37.7679,144.9994,0,1,0,0,0,1,0,11364.0
4391,188,8508,1,1,4.0,1,0,0,1600000.0,0,0,0,0,1,1316,2016.0,3.0,9.0,5.5,3070.0,4.0,2.0,1.0,0,464.0,179.0,0,1910.0,934,0,-37.7805,145.004,0,1,0,0,0,1,0,11364.0
4392,188,8508,1,1,3.0,1,0,0,1310000.0,1,0,0,0,0,1316,2017.0,4.0,3.0,5.5,3070.0,3.0,2.0,1.0,0,267.0,0.0,1,1920.0,934,0,-37.7744,145.0033,0,1,0,0,0,1,0,11364.0
4393,188,8508,1,1,2.0,1,0,0,1035000.0,0,1,0,0,0,1565,2017.0,4.0,3.0,5.5,3070.0,2.0,1.0,0.0,0,140.0,0.0,1,0.0,934,0,-37.7709,144.9964,0,1,0,0,0,1,0,11364.0
4394,188,8508,1,1,3.0,1,0,0,1980000.0,0,1,0,0,0,222,2017.0,4.0,3.0,5.5,3070.0,3.0,2.0,4.0,0,613.0,0.0,1,0.0,934,0,-37.7664,145.0121,0,1,0,0,0,1,0,11364.0
4395,188,8508,1,1,2.0,0,0,1,592000.0,0,1,0,0,0,56,2017.0,4.0,3.0,5.5,3070.0,2.0,1.0,2.0,0,0.0,0.0,1,0.0,934,0,-37.7828,145.0096,0,1,0,0,0,1,0,11364.0
4396,188,8508,1,1,3.0,1,0,0,1335000.0,0,1,0,0,0,701,2017.0,4.0,3.0,5.5,3070.0,3.0,1.0,3.0,0,520.0,0.0,1,0.0,934,0,-37.7683,145.0156,0,1,0,0,0,1,0,11364.0
4397,188,8508,1,1,3.0,1,0,0,1710000.0,1,0,0,0,0,56,2016.0,4.0,6.0,5.5,3070.0,3.0,1.0,1.0,0,247.0,160.0,0,1890.0,934,0,-37.7798,144.9952,0,1,0,0,0,1,0,11364.0
4398,188,8508,1,1,4.0,1,0,0,1590000.0,0,0,0,1,0,1316,2016.0,4.0,6.0,5.5,3070.0,4.0,1.0,1.0,0,484.0,0.0,1,1925.0,934,0,-37.7672,145.0095,0,1,0,0,0,1,0,11364.0
4399,188,8508,1,1,6.0,1,0,0,2000000.0,0,0,0,1,0,1565,2016.0,4.0,6.0,5.5,3070.0,6.0,2.0,2.0,0,772.0,257.0,0,1992.0,934,0,-37.7813,145.0065,0,1,0,0,0,1,0,11364.0
4400,188,8508,1,1,2.0,0,0,1,583000.0,0,0,0,1,0,1565,2016.0,6.0,8.0,5.5,3070.0,2.0,2.0,1.0,0,0.0,69.0,0,2011.0,934,0,-37.7793,144.9972,0,1,0,0,0,1,0,11364.0
4401,188,8508,1,1,2.0,0,0,1,418000.0,0,0,0,1,0,1167,2016.0,7.0,5.0,5.5,3070.0,2.0,1.0,1.0,0,1882.0,0.0,1,0.0,934,0,-37.768,144.9895,0,1,0,0,0,1,0,11364.0
4402,188,8508,1,1,3.0,1,0,0,860000.0,1,0,0,0,0,1565,2016.0,7.0,5.0,5.5,3070.0,3.0,1.0,1.0,0,213.0,0.0,1,0.0,934,0,-37.766,145.0039,0,1,0,0,0,1,0,11364.0
4403,188,8508,1,1,2.0,0,1,0,650000.0,0,0,0,0,1,1565,2016.0,7.0,5.0,5.5,3070.0,2.0,2.0,2.0,0,55.0,100.0,0,2013.0,934,0,-37.7627,144.9898,0,1,0,0,0,1,0,11364.0
4404,188,8508,1,1,4.0,1,0,0,1700000.0,1,0,0,0,0,1167,2016.0,7.0,5.0,5.5,3070.0,4.0,2.0,1.0,0,415.0,218.0,0,1900.0,934,0,-37.7807,144.9948,0,1,0,0,0,1,0,11364.0
4405,188,8508,1,1,2.0,1,0,0,1575000.0,0,0,1,0,0,222,2016.0,7.0,11.0,5.5,3070.0,2.0,1.0,3.0,0,607.0,126.0,0,1945.0,934,0,-37.7668,145.0149,0,1,0,0,0,1,0,11364.0
4406,188,8508,1,2,2.0,1,0,0,950000.0,0,1,0,0,0,51,2016.0,7.0,11.0,5.5,3070.0,2.0,1.0,1.0,0,191.0,73.0,0,1920.0,934,0,-37.7715,144.9951,0,1,0,0,0,1,0,11364.0
4407,188,8508,1,2,3.0,1,0,0,1655000.0,0,0,0,1,0,1316,2016.0,8.0,10.0,5.5,3070.0,3.0,1.0,3.0,0,472.0,101.0,0,1924.0,934,0,-37.7765,145.0027,0,1,0,0,0,1,0,11364.0
4408,188,8508,1,1,4.0,1,0,0,1950000.0,0,1,0,0,0,1316,2016.0,8.0,10.0,5.5,3070.0,4.0,1.0,2.0,0,608.0,0.0,1,1870.0,934,0,-37.7731,144.9967,0,1,0,0,0,1,0,11364.0
4409,188,8508,1,1,4.0,1,0,0,905000.0,0,1,0,0,0,1565,2016.0,8.0,10.0,5.5,3070.0,2.0,1.0,1.0,0,314.0,0.0,1,0.0,934,0,-37.76300000000001,144.9978,0,1,0,0,0,1,0,11364.0
4410,188,8508,1,1,3.0,1,0,0,1255000.0,0,1,0,0,0,1565,2016.0,10.0,9.0,5.5,3070.0,3.0,2.0,1.0,0,259.0,156.0,0,1910.0,934,0,-37.7687,144.9922,0,1,0,0,0,1,0,11364.0
4411,188,8508,1,1,2.0,0,0,1,601000.0,0,1,0,0,0,1565,2016.0,10.0,9.0,5.5,3070.0,2.0,1.0,1.0,0,0.0,0.0,1,0.0,934,0,-37.7765,144.996,0,1,0,0,0,1,0,11364.0
4412,188,8508,1,1,2.0,1,0,0,1020000.0,0,1,0,0,0,1565,2016.0,10.0,9.0,5.5,3070.0,2.0,1.0,2.0,0,347.0,115.0,0,1935.0,934,0,-37.76300000000001,144.9886,0,1,0,0,0,1,0,11364.0
4413,188,8508,1,1,1.0,0,0,1,435000.0,0,1,0,0,0,1565,2016.0,10.0,9.0,5.5,3070.0,1.0,1.0,2.0,0,0.0,55.0,0,1970.0,934,0,-37.7842,144.9991,0,1,0,0,0,1,0,11364.0
4414,188,8508,1,1,2.0,1,0,0,790000.0,1,0,0,0,0,222,2016.0,10.0,9.0,5.5,3070.0,2.0,1.0,1.0,0,136.0,78.0,0,2000.0,934,0,-37.7651,145.0027,0,1,0,0,0,1,0,11364.0
4415,188,8508,1,1,3.0,1,0,0,990000.0,0,1,0,0,0,1011,2016.0,10.0,9.0,5.5,3070.0,2.0,1.0,2.0,0,497.0,0.0,1,0.0,934,0,-37.7739,145.0114,0,1,0,0,0,1,0,11364.0
4416,188,8508,1,1,2.0,0,0,1,605000.0,0,1,0,0,0,109,2016.0,10.0,9.0,5.5,3070.0,2.0,1.0,2.0,0,0.0,65.0,0,2000.0,934,0,-37.7828,145.0096,0,1,0,0,0,1,0,11364.0
4417,188,8508,1,1,4.0,1,0,0,2270000.0,0,1,0,0,0,56,2016.0,10.0,12.0,5.5,3070.0,4.0,2.0,2.0,0,440.0,0.0,1,1992.0,934,0,-37.7852,144.9975,0,1,0,0,0,1,0,11364.0
4418,188,8508,1,1,1.0,0,0,1,385000.0,0,0,0,1,0,222,2016.0,10.0,12.0,5.5,3070.0,1.0,1.0,0.0,0,0.0,41.0,0,1970.0,934,0,-37.7827,144.9999,0,1,0,0,0,1,0,11364.0
4419,188,8508,1,1,2.0,1,0,0,900000.0,0,1,0,0,0,342,2016.0,10.0,12.0,5.5,3070.0,2.0,1.0,0.0,0,367.0,0.0,1,0.0,934,0,-37.7704,145.0067,0,1,0,0,0,1,0,11364.0
4420,188,8508,1,1,4.0,1,0,0,1340000.0,0,1,0,0,0,3,2016.0,10.0,12.0,5.5,3070.0,4.0,1.0,2.0,0,0.0,0.0,1,0.0,934,0,-37.76300000000001,144.9966,0,1,0,0,0,1,0,11364.0
4421,188,8508,1,1,3.0,1,0,0,1300000.0,0,1,0,0,0,1565,2017.0,11.0,2.0,5.5,3070.0,3.0,2.0,1.0,0,379.0,0.0,1,0.0,934,0,-37.7741,145.0109,0,1,0,0,0,1,0,11364.0
4422,188,8508,1,1,4.0,1,0,0,1310000.0,1,0,0,0,0,1565,2016.0,12.0,6.0,5.5,3070.0,4.0,2.0,2.0,0,282.0,0.0,1,0.0,934,0,-37.7709,145.0057,0,1,0,0,0,1,0,11364.0
4423,188,8508,1,1,2.0,1,0,0,1112000.0,0,1,0,0,0,1565,2016.0,12.0,6.0,5.5,3070.0,4.0,1.0,2.0,0,238.0,0.0,1,0.0,934,0,-37.7732,144.9957,0,1,0,0,0,1,0,11364.0
4424,188,8508,1,1,2.0,1,0,0,910000.0,0,1,0,0,0,1565,2016.0,12.0,11.0,5.5,3070.0,2.0,1.0,2.0,0,229.0,0.0,1,1900.0,934,0,-37.7681,144.9877,0,1,0,0,0,1,0,11364.0
4425,188,8508,1,1,3.0,0,1,0,830000.0,0,1,0,0,0,1316,2016.0,12.0,11.0,5.5,3070.0,3.0,3.0,1.0,0,55.0,0.0,1,2013.0,934,0,-37.7626,144.9898,0,1,0,0,0,1,0,11364.0
4426,188,8508,1,1,4.0,1,0,0,2100000.0,1,0,0,0,0,301,2016.0,12.0,11.0,5.5,3070.0,4.0,1.0,2.0,0,0.0,0.0,1,0.0,934,0,-37.7736,145.0004,0,1,0,0,0,1,0,11364.0
4427,188,8508,1,1,3.0,1,0,0,1190000.0,0,1,0,0,0,1565,2016.0,12.0,11.0,5.5,3070.0,3.0,1.0,1.0,0,445.0,125.0,0,1920.0,934,0,-37.7652,145.0123,0,1,0,0,0,1,0,11364.0
4428,188,8508,1,1,3.0,0,1,0,865000.0,0,1,0,0,0,109,2016.0,12.0,11.0,5.5,3070.0,3.0,1.0,2.0,0,184.0,108.0,0,2006.0,934,0,-37.7825,145.0104,0,1,0,0,0,1,0,11364.0
4429,188,8508,1,1,4.0,1,0,0,2175000.0,0,1,0,0,0,1565,2016.0,8.0,13.0,5.5,3070.0,5.0,2.0,1.0,0,573.0,186.0,0,1890.0,934,0,-37.7707,144.9924,0,1,0,0,0,1,0,11364.0
4430,188,8508,1,1,3.0,1,0,0,1085000.0,0,1,0,0,0,8,2016.0,8.0,13.0,5.5,3070.0,3.0,1.0,2.0,0,610.0,0.0,1,0.0,934,0,-37.7704,145.0066,0,1,0,0,0,1,0,11364.0
4431,188,8508,1,1,1.0,0,0,1,312000.0,0,1,0,0,0,168,2016.0,5.0,14.0,5.5,3070.0,1.0,1.0,1.0,0,0.0,39.0,0,1960.0,934,0,-37.7783,144.9954,0,1,0,0,0,1,0,11364.0
4432,188,8508,1,1,1.0,0,0,1,320000.0,1,0,0,0,0,1011,2016.0,5.0,14.0,5.5,3070.0,1.0,1.0,0.0,0,0.0,0.0,1,0.0,934,0,-37.7827,144.9999,0,1,0,0,0,1,0,11364.0
4433,188,8508,1,1,2.0,1,0,0,890000.0,0,1,0,0,0,1167,2016.0,5.0,14.0,5.5,3070.0,2.0,1.0,1.0,0,225.0,92.0,0,1910.0,934,0,-37.7663,145.0009,0,1,0,0,0,1,0,11364.0
4434,188,8508,1,1,5.0,1,0,0,2700000.0,0,1,0,0,0,1167,2016.0,5.0,14.0,5.5,3070.0,4.0,3.0,3.0,0,490.0,331.0,0,1920.0,934,0,-37.7726,145.0048,0,1,0,0,0,1,0,11364.0
4435,188,8508,1,1,2.0,1,0,0,1101000.0,0,1,0,0,0,1316,2016.0,5.0,14.0,5.5,3070.0,2.0,1.0,0.0,0,229.0,99.0,0,1910.0,934,0,-37.7784,145.0042,0,1,0,0,0,1,0,11364.0
4436,188,8508,1,1,3.0,1,0,0,926000.0,0,1,0,0,0,1167,2016.0,5.0,14.0,5.5,3070.0,3.0,1.0,2.0,0,380.0,0.0,1,0.0,934,0,-37.7709,145.0105,0,1,0,0,0,1,0,11364.0
4437,188,8508,1,1,3.0,1,0,0,1050000.0,0,0,0,1,0,1565,2016.0,10.0,15.0,5.5,3070.0,3.0,1.0,0.0,0,158.0,106.0,0,1910.0,934,0,-37.7756,144.9891,0,1,0,0,0,1,0,11364.0
4438,188,8508,1,1,3.0,1,0,0,1010000.0,0,1,0,0,0,1565,2016.0,10.0,15.0,5.5,3070.0,3.0,1.0,1.0,0,178.0,124.0,0,2000.0,934,0,-37.771,144.9974,0,1,0,0,0,1,0,11364.0
4439,188,8508,1,1,5.0,1,0,0,2155000.0,0,1,0,0,0,1316,2016.0,10.0,15.0,5.5,3070.0,5.0,2.0,2.0,0,692.0,0.0,1,1920.0,934,0,-37.7784,145.0035,0,1,0,0,0,1,0,11364.0
4440,188,8508,1,1,2.0,0,0,1,430000.0,1,0,0,0,0,1565,2016.0,10.0,15.0,5.5,3070.0,2.0,1.0,1.0,0,0.0,0.0,1,1970.0,934,0,-37.7813,145.0062,0,1,0,0,0,1,0,11364.0
4441,188,8508,1,1,3.0,1,0,0,1900000.0,0,0,0,1,0,1167,2016.0,4.0,16.0,5.5,3070.0,3.0,1.0,1.0,0,522.0,174.0,0,1910.0,934,0,-37.7752,145.0032,0,1,0,0,0,1,0,11364.0
4442,188,8508,1,1,2.0,1,0,0,888000.0,0,0,0,1,0,1167,2016.0,4.0,16.0,5.5,3070.0,2.0,1.0,1.0,0,190.0,102.0,0,1985.0,934,0,-37.7667,144.9909,0,1,0,0,0,1,0,11364.0
4443,188,8508,1,1,2.0,1,0,0,1020000.0,0,1,0,0,0,1565,2016.0,4.0,16.0,5.5,3070.0,2.0,1.0,1.0,0,354.0,97.0,0,1920.0,934,0,-37.7638,144.9933,0,1,0,0,0,1,0,11364.0
4444,188,8508,1,1,3.0,1,0,0,1160000.0,0,1,0,0,0,1167,2016.0,4.0,16.0,5.5,3070.0,2.0,3.0,2.0,0,425.0,0.0,1,0.0,934,0,-37.7684,145.0099,0,1,0,0,0,1,0,11364.0
4445,188,8508,1,1,2.0,1,0,0,844000.0,0,1,0,0,0,1011,2016.0,4.0,16.0,5.5,3070.0,2.0,1.0,1.0,0,174.0,106.0,0,1995.0,934,0,-37.7642,144.9963,0,1,0,0,0,1,0,11364.0
4446,188,8508,1,1,3.0,1,0,0,1860000.0,0,1,0,0,0,1565,2016.0,4.0,16.0,5.5,3070.0,2.0,3.0,1.0,0,448.0,0.0,1,0.0,934,0,-37.7792,144.9951,0,1,0,0,0,1,0,11364.0
4447,188,8508,1,1,3.0,1,0,0,1676000.0,0,1,0,0,0,1316,2016.0,7.0,16.0,5.5,3070.0,3.0,1.0,2.0,0,401.0,0.0,1,0.0,934,0,-37.7801,144.9954,0,1,0,0,0,1,0,11364.0
4448,188,8508,1,1,3.0,0,1,0,900000.0,0,1,0,0,0,1565,2016.0,7.0,16.0,5.5,3070.0,3.0,2.0,2.0,0,608.0,138.0,0,2012.0,934,0,-37.7763,144.9967,0,1,0,0,0,1,0,11364.0
4449,188,8508,1,1,3.0,1,0,0,1300000.0,0,1,0,0,0,1565,2016.0,9.0,17.0,5.5,3070.0,3.0,1.0,1.0,0,328.0,135.0,0,1920.0,934,0,-37.7745,145.0045,0,1,0,0,0,1,0,11364.0
4450,188,8508,1,1,3.0,0,0,1,810000.0,0,0,0,1,0,1316,2016.0,9.0,17.0,5.5,3070.0,3.0,1.0,2.0,0,150.0,119.0,0,2000.0,934,0,-37.7648,145.0098,0,1,0,0,0,1,0,11364.0
4451,188,8508,1,1,2.0,0,1,0,701000.0,0,0,0,1,0,1565,2016.0,9.0,17.0,5.5,3070.0,2.0,1.0,1.0,0,0.0,109.0,0,2000.0,934,0,-37.7711,145.013,0,1,0,0,0,1,0,11364.0
4452,188,8508,1,1,1.0,0,0,1,410000.0,0,1,0,0,0,1565,2016.0,9.0,17.0,5.5,3070.0,1.0,1.0,0.0,0,0.0,0.0,1,0.0,934,0,-37.7793,144.9972,0,1,0,0,0,1,0,11364.0
4453,188,8508,1,1,2.0,1,0,0,1255000.0,0,1,0,0,0,701,2017.0,3.0,18.0,5.5,3070.0,2.0,1.0,2.0,0,314.0,120.0,0,0.0,934,0,-37.7762,145.003,0,1,0,0,0,1,0,11364.0
4454,188,8508,1,2,2.0,0,0,1,665000.0,1,0,0,0,0,1011,2017.0,3.0,18.0,5.5,3070.0,2.0,1.0,1.0,0,120.0,76.0,0,1975.0,934,0,-37.7715,145.0075,0,1,0,0,0,1,0,11364.0
4455,188,8508,1,1,2.0,1,0,0,1085000.0,0,1,0,0,0,222,2017.0,3.0,18.0,5.5,3070.0,2.0,2.0,1.0,0,152.0,120.0,0,0.0,934,0,-37.7661,145.0001,0,1,0,0,0,1,0,11364.0
4456,188,8508,1,1,3.0,1,0,0,2315000.0,0,0,0,1,0,222,2017.0,3.0,18.0,5.5,3070.0,3.0,1.0,2.0,0,899.0,143.0,0,1960.0,934,0,-37.7822,144.9935,0,1,0,0,0,1,0,11364.0
4457,188,8508,1,1,2.0,1,0,0,1170000.0,0,1,0,0,0,1011,2016.0,6.0,18.0,5.5,3070.0,2.0,1.0,3.0,0,453.0,93.0,0,1920.0,934,0,-37.7666,145.0132,0,1,0,0,0,1,0,11364.0
4458,188,8508,1,1,2.0,1,0,0,875000.0,0,1,0,0,0,1565,2016.0,6.0,18.0,5.5,3070.0,2.0,1.0,1.0,0,0.0,0.0,1,0.0,934,0,-37.7736,145.0074,0,1,0,0,0,1,0,11364.0
4459,188,8508,1,1,3.0,1,0,0,1715000.0,0,1,0,0,0,22,2016.0,11.0,19.0,5.5,3070.0,3.0,1.0,1.0,0,407.0,143.0,0,1900.0,934,0,-37.7799,144.9937,0,1,0,0,0,1,0,11364.0
4460,188,8508,1,1,3.0,1,0,0,1396500.0,0,1,0,0,0,301,2016.0,11.0,19.0,5.5,3070.0,3.0,1.0,1.0,0,302.0,0.0,1,0.0,934,0,-37.7636,144.9864,0,1,0,0,0,1,0,11364.0
4461,188,8508,1,1,1.0,0,0,1,422000.0,0,1,0,0,0,13,2016.0,11.0,19.0,5.5,3070.0,1.0,1.0,1.0,0,0.0,40.0,0,1970.0,934,0,-37.7827,144.9999,0,1,0,0,0,1,0,11364.0
4462,188,8508,1,1,3.0,1,0,0,1474000.0,0,1,0,0,0,1316,2016.0,11.0,19.0,5.5,3070.0,3.0,1.0,0.0,0,304.0,131.0,0,1910.0,934,0,-37.7642,145.001,0,1,0,0,0,1,0,11364.0
4463,188,8508,1,1,3.0,1,0,0,1340000.0,0,1,0,0,0,1316,2016.0,11.0,19.0,5.5,3070.0,3.0,2.0,1.0,0,165.0,0.0,1,1997.0,934,0,-37.7814,145.0039,0,1,0,0,0,1,0,11364.0
4464,188,8508,1,1,3.0,1,0,0,980000.0,0,1,0,0,0,1565,2016.0,11.0,19.0,5.5,3070.0,3.0,1.0,0.0,0,279.0,0.0,1,0.0,934,0,-37.77,145.0049,0,1,0,0,0,1,0,11364.0
4465,188,8508,1,1,2.0,1,0,0,1035000.0,0,1,0,0,0,1167,2016.0,5.0,22.0,5.5,3070.0,2.0,1.0,2.0,0,243.0,102.0,0,1890.0,934,0,-37.7653,145.0014,0,1,0,0,0,1,0,11364.0
4466,188,8508,1,1,2.0,0,0,1,460000.0,0,0,0,0,1,1565,2016.0,5.0,22.0,5.5,3070.0,2.0,1.0,1.0,0,0.0,65.0,0,2009.0,934,0,-37.7641,144.9958,0,1,0,0,0,1,0,11364.0
4467,188,8508,1,1,3.0,1,0,0,1760000.0,0,1,0,0,0,1565,2016.0,5.0,22.0,5.5,3070.0,2.0,2.0,2.0,0,403.0,180.0,0,1920.0,934,0,-37.7673,145.0081,0,1,0,0,0,1,0,11364.0
4468,188,8508,1,1,3.0,1,0,0,975000.0,0,1,0,0,0,1011,2016.0,5.0,22.0,5.5,3070.0,3.0,1.0,2.0,0,274.0,0.0,1,2006.0,934,0,-37.7815,145.0096,0,1,0,0,0,1,0,11364.0
4469,188,8508,1,1,2.0,1,0,0,1095000.0,0,1,0,0,0,701,2016.0,8.0,22.0,5.5,3070.0,2.0,1.0,2.0,0,306.0,86.0,0,1910.0,934,0,-37.7644,145.004,0,1,0,0,0,1,0,11364.0
4470,188,8508,1,1,3.0,1,0,0,1121000.0,0,1,0,0,0,701,2016.0,8.0,22.0,5.5,3070.0,3.0,1.0,0.0,0,0.0,0.0,1,0.0,934,0,-37.7821,144.9995,0,1,0,0,0,1,0,11364.0
4471,188,8508,1,1,1.0,0,0,1,370000.0,1,0,0,0,0,1167,2016.0,4.0,23.0,5.5,3070.0,2.0,1.0,1.0,0,0.0,0.0,1,0.0,934,0,-37.7635,144.9934,0,1,0,0,0,1,0,11364.0
4472,188,8508,1,1,3.0,1,0,0,1225000.0,0,0,0,1,0,1011,2016.0,4.0,23.0,5.5,3070.0,3.0,1.0,2.0,0,307.0,135.0,0,1910.0,934,0,-37.764,144.9976,0,1,0,0,0,1,0,11364.0
4473,188,8508,1,1,4.0,1,0,0,2004000.0,0,1,0,0,0,1316,2016.0,9.0,24.0,5.5,3070.0,3.0,2.0,1.0,0,569.0,0.0,1,0.0,934,0,-37.772,145.0039,0,1,0,0,0,1,0,11364.0
4474,188,8508,1,1,2.0,1,0,0,1211000.0,0,1,0,0,0,1316,2016.0,9.0,24.0,5.5,3070.0,2.0,1.0,1.0,0,178.0,100.0,0,1900.0,934,0,-37.777,144.9922,0,1,0,0,0,1,0,11364.0
4475,188,8508,1,1,5.0,1,0,0,4300000.0,0,0,0,1,0,222,2016.0,9.0,24.0,5.5,3070.0,4.0,4.0,3.0,0,569.0,0.0,1,1910.0,934,0,-37.7763,144.9964,0,1,0,0,0,1,0,11364.0
